DATE,TIME,NAME,AREA,FEE,DOSE 1,VACCINE
22-07-2021,14:03:02,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,14:03:02,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,14:03:02,Billroth Hospitals,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:03:02,MGM Hospital Pvt Limited,Anna Nagar,Paid,192,COVAXIN
22-07-2021,14:03:02,MGM Hospital Pvt Limited,Anna Nagar,Paid,180,COVAXIN
22-07-2021,14:03:02,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,14:03:02,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,14:03:02,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:03:02,Fortis Hospitals Vadapalani,Kodambakkam,Paid,58,COVAXIN
22-07-2021,14:03:02,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,14:03:02,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,14:03:02,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,14:03:02,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,14:03:02,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,14:03:02,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,14:03:02,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,14:03:02,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,14:03:02,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:03:02,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,14:03:02,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,14:03:02,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:03:02,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:03:02,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:03:02,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,14:03:02,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,14:03:02,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,14:03:02,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,14:03:02,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,14:03:02,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:03:02,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:03:02,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,14:03:02,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,14:03:02,Rainbow Childrens Medicare,Adyar,Paid,219,COVAXIN
22-07-2021,14:03:02,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,14:03:02,Apollo Childrens Hospital,Tondiarpet,Paid,125,COVAXIN
22-07-2021,14:03:02,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,14:03:02,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,14:03:02,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,14:03:02,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,14:03:02,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,14:03:02,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,14:06:29,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,14:06:29,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,14:06:29,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,14:06:29,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,14:06:29,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,14:06:29,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,14:06:29,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,14:06:29,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:06:29,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,14:06:29,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,14:06:29,VIHAA HOSPITAL,Anna Nagar,Paid,110,COVAXIN
22-07-2021,14:06:29,VIHAA HOSPITAL,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:06:29,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,14:06:29,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,14:06:29,Porur SRMC,Valasaravakkam,Paid,94,COVAXIN
22-07-2021,14:06:29,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,14:06:29,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,14:06:29,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,14:06:29,B M Hospitals,Alandur,Paid,107,COVAXIN
22-07-2021,14:06:29,B M Hospitals,Alandur,Paid,193,COVAXIN
22-07-2021,14:06:29,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,14:06:29,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,14:06:29,Apollo Clinic VELACHEY,Adyar,Paid,22,COVAXIN
22-07-2021,14:06:29,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,14:06:29,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:06:29,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:06:29,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,14:06:29,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,14:06:29,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:06:29,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:06:29,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,14:06:29,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,14:06:29,Billroth Hospitals,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:06:29,MGM Hospital Pvt Limited,Anna Nagar,Paid,192,COVAXIN
22-07-2021,14:06:29,MGM Hospital Pvt Limited,Anna Nagar,Paid,180,COVAXIN
22-07-2021,14:06:29,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,14:06:29,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,14:06:29,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:06:29,Fortis Hospitals Vadapalani,Kodambakkam,Paid,58,COVAXIN
22-07-2021,14:06:29,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,14:06:29,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,14:06:29,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,14:06:29,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,14:06:29,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,14:06:29,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,14:06:29,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,14:06:29,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,14:06:29,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:06:29,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,14:06:29,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,14:06:29,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:06:29,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:06:29,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:06:29,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,14:06:29,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,14:06:29,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,14:06:29,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,14:06:29,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,14:06:29,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:06:29,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:06:29,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,14:06:29,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,14:06:29,Rainbow Childrens Medicare,Adyar,Paid,219,COVAXIN
22-07-2021,14:06:29,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,14:06:29,Apollo Childrens Hospital,Tondiarpet,Paid,125,COVAXIN
22-07-2021,14:06:29,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,14:06:29,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,14:06:29,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,14:06:29,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,14:06:29,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,14:06:29,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,14:08:30,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,14:08:30,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,14:08:30,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,14:08:30,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,14:08:30,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,14:08:30,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,14:08:30,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,14:08:30,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:08:30,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,14:08:30,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,14:08:30,VIHAA HOSPITAL,Anna Nagar,Paid,111,COVAXIN
22-07-2021,14:08:30,VIHAA HOSPITAL,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:08:30,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,14:08:30,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,14:08:30,Porur SRMC,Valasaravakkam,Paid,94,COVAXIN
22-07-2021,14:08:30,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,14:08:30,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,14:08:30,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,14:08:30,B M Hospitals,Alandur,Paid,107,COVAXIN
22-07-2021,14:08:30,B M Hospitals,Alandur,Paid,193,COVAXIN
22-07-2021,14:08:30,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,14:08:30,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,14:08:30,Apollo Clinic VELACHEY,Adyar,Paid,23,COVAXIN
22-07-2021,14:08:30,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,14:08:30,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:08:30,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:08:30,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,14:08:30,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,14:08:30,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:08:30,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:08:30,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,14:08:30,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,14:08:30,Billroth Hospitals,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:08:30,MGM Hospital Pvt Limited,Anna Nagar,Paid,192,COVAXIN
22-07-2021,14:08:30,MGM Hospital Pvt Limited,Anna Nagar,Paid,180,COVAXIN
22-07-2021,14:08:30,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,14:08:30,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,14:08:30,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:08:30,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:08:30,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,14:08:30,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,14:08:30,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,14:08:30,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,14:08:30,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,14:08:30,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,14:08:30,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,14:08:30,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,14:08:30,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:08:30,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,14:08:30,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,14:08:30,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:08:30,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:08:30,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:08:30,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,14:08:30,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,14:08:30,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,14:08:30,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,14:08:30,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,14:08:30,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:08:30,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:08:30,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,14:08:30,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,14:08:30,Rainbow Childrens Medicare,Adyar,Paid,219,COVAXIN
22-07-2021,14:08:30,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,14:08:30,Apollo Childrens Hospital,Tondiarpet,Paid,125,COVAXIN
22-07-2021,14:08:30,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,14:08:30,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,14:08:30,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,14:08:30,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,14:08:30,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,14:08:30,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,14:08:49,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,14:08:49,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,14:08:49,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,14:08:49,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,14:08:49,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,14:08:49,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,14:08:49,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,14:08:49,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:08:49,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,14:08:49,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,14:08:49,VIHAA HOSPITAL,Anna Nagar,Paid,111,COVAXIN
22-07-2021,14:08:49,VIHAA HOSPITAL,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:08:49,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,14:08:49,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,14:08:49,Porur SRMC,Valasaravakkam,Paid,94,COVAXIN
22-07-2021,14:08:49,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,14:08:49,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,14:08:49,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,14:08:49,B M Hospitals,Alandur,Paid,107,COVAXIN
22-07-2021,14:08:49,B M Hospitals,Alandur,Paid,193,COVAXIN
22-07-2021,14:08:49,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,14:08:49,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,14:08:49,Apollo Clinic VELACHEY,Adyar,Paid,23,COVAXIN
22-07-2021,14:08:49,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,14:08:49,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:08:49,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:08:49,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,14:08:49,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,14:08:49,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:08:49,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:08:49,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,14:08:49,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,14:08:49,Billroth Hospitals,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:08:49,MGM Hospital Pvt Limited,Anna Nagar,Paid,192,COVAXIN
22-07-2021,14:08:49,MGM Hospital Pvt Limited,Anna Nagar,Paid,180,COVAXIN
22-07-2021,14:08:49,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,14:08:49,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,14:08:49,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:08:49,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:08:49,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,14:08:49,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,14:08:49,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,14:08:49,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,14:08:49,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,14:08:49,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,14:08:49,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,14:08:49,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,14:08:49,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:08:49,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,14:08:49,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,14:08:49,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:08:49,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:08:50,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:08:50,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,14:08:50,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,14:08:50,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,14:08:50,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,14:08:50,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,14:08:50,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:08:50,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:08:50,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,14:08:50,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,14:08:50,Rainbow Childrens Medicare,Adyar,Paid,219,COVAXIN
22-07-2021,14:08:50,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,14:08:50,Apollo Childrens Hospital,Tondiarpet,Paid,125,COVAXIN
22-07-2021,14:08:50,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,14:08:50,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,14:08:50,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,14:08:50,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,14:08:50,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,14:08:50,Kavery Hospital,Teynampet,Paid,49,COVAXIN
